506,哲学王子,吓死宝宝了 还以为安利之书
令人欣慰的是，有一本圣经被完整的保存了下来。这说明上帝并没有放弃人类，人类还有希望。而主人公eli，在主的指引下，找到了圣经，并带着它一路向西。凭借着信仰的支撑，毫无畏惧，誓死完成自己的使命。
eli并没有把一本形式上的书带到西方净土，而是把上帝的思想带了过去。这时候，他才真正的成为上天的选择，成为上天派往凡间的使者。而记满了上帝思想的圣经竟然是一本盲文书确实很令人吃惊（也许这正是这本书免于被焚毁的原因）。
影片的最后eli背诵“创世纪”这一段落的时候，代表着旧的时代已经过去，新的时代即将来临。
圣经中习惯以the book of + NAME来叙述主的使者经历重重磨难，传播主的思想的故事。本片的片名取为the book of eli也正间接反映了主人公是上帝选择来到人世传播其思想的使者。
-------------------------------------------------
复制自豆瓣影评，看完电影后觉得这段话说的还是蛮中听的，希望可以对大家观影带来帮助。请勿在评论区\弹幕撕逼，遇到引战挑衅等评论\弹幕不要回复而是举报，谢谢冰火辛苦搬运~
67,脱衣服的粽子,很久之前看过....只能说不怎么好看
66,清风抚明月丶,传教片，可以这么说，还是可以食用的。
65,清风抚明月丶,错了，主角不是盲人，故意弄得盲文。
64,安叶叶,来点有用的评价吧 这部还可以 末日风格挺不错 剧情老套 基本看十分钟可以猜出后十分钟的 可以看看的。
63,Dendi的五花肉,伊莱之书不是艾利。。。(〜￣△￣)〜
62,舔哔狂魔,回复 @蜜汁花晟:(°∀°)ﾉ
61,白海愁,还可以吧，哲理类的，为了信仰，创造奇迹，传教痕迹明显。
60,迹墨的寞寂,主角是盲的嘛？虽然距离我上次看这片已经快五年了，但是我确实不记得片里有说主角盲人吧？眼睛没瞎也可以学盲文吧？不过我会再看一遍就是了
59,当基佬爱上帅T,良片，值得看一看
58,静夜月下伊人醉,满分10 我给这电影5分。。剧情有点太扯 结局留给观众自己开脑洞 
57,qi_ha,好片 这比那些大片更好看
56,维吉尔·斯巴达,很早看过，记忆犹新
55,滚滚红尘浪荡行,很好看，很深思
54,老赖君,(ಡωಡ)豆瓣评论惨不忍睹
53,Crylips,不错，就是太太短了一些，如果是3个小时的话剧情会饱满很多。。。
52,牙刷SAMA,呵呵
51,战歌の,可怜。。。。
50,你床底下的hentai,看完了个人觉得挺好看的
49,易思考,老外也不傻啊……能拍出来这样的片子。
没错。旧约，新约，古兰经，这都是最古老的组织学。
当人们按照一定的规则组织起来，那就能吃饱，能穿暖，那就是远古神一般的力量。
48,蘑菇爱吃肉,怎么没有人说好不好看呀
47,灰色的彩虹君,新上传的？
46,西红柿小番茄,额，再看一次
45,能赏我一只妹子吗,看了十来分钟，爽！
44,暗魂心,有些没看明白
43,harooxl,up主 我还想看一遍无处可逃啊！！∑(ﾟДﾟ)
42,海良,好东西！我不抢什么？我只想说前一百有我！
41,·欧忒尔佩·,看看能第几
39,萧欲寒,看成安利之书……
38,零下99度的吻,有时候评论区是为了抢楼热闹起来真不知道意义何在。。。
37,夏末の殇,31何在？
36,bear灬贝贝,29！—^_^
35,战歌の,2333333333
34,舔哔狂魔,27楼你叫我?
33,你床底下的hentai,28（￣▽￣）
32,战歌の,26（￣▽￣）
31,紫拾一,啦啦啦（*/∇＼*）
30,暴躁的辰正,啦啦啦 (°∀°)ﾉ
29,昔夏之花,***(=・ω・=)
28,月炎黯,你还没有评论～
27,Yokooooo,Eli? 我要Maki～
26,NewYork233,***
25,ykari,前20～(￣▽￣～)~
24,llywff,回复 @llywff:可怜。。。。
23,llywff,可见（￣▽￣）
22,云阁樊,只能说经典
21,古手桜花,以前看过不知多少遍，知道主角早已盲了的真相我当时都懵了(=・ω・=)
20,尼玛教授,你的才短呢，评论君。
19,左右倒手,回复 @小帅ypa :可怜

18,小树林丶avi,前20！！！！
17,萌萌哒的萝太,前20←_←
16,渣渣子SAMA,单身狗怒抢11
15,shadow_Eblis,擦……_(:з」∠)_
14,晓枫蜀黍,前十
13,shadow_Eblis,第10？？
12,晓☆夜,第十是我的
11,小帅ypa,可怜可怜，，，
10,中二什么的我才不是,前十
9,SmartF,***。不谢
8,无语一生,恭喜你成为万年老二_(:3」∠)_
7,丿KiSs丶,0.0   
6,吾のMiku萌力无限,第四(๑•ี_เ•ี๑)
5,怞子木字幕组,卧槽尼玛啪啪啪
4,weblives,又见末世题材
3,无色上邪,2
2,十万伏特电死你,我居然是第一！
1,小帅ypa,~_~(ฅ&gt;ω&lt;*ฅ)
